Supplier ID,Name,Canonical SMILES
LOPAC 00763,"1-(2-Chlorophenyl)-1-(4-chlorophenyl)-2,2-dichloroethane",ClC(Cl)C(c1ccc(Cl)cc1)c1ccccc1Cl
LOPAC 00764,Cortisone 21-acetate,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC21C
LOPAC 00765,Cephalosporin C zinc salt,[Zn+2].[O-]C(=O)C(N)CCCC(=O)NC1C2SCC(COC(C)=O)=C(N2C1=O)C([O-])=O
LOPAC 00766,CGP-74514A hydrochloride,Cl.CCn1cnc2c(Nc3cccc(Cl)c3)nc(NC3CCCCC3N)nc12
LOPAC 00767,Cyproterone acetate,CC(=O)OC1(CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C)C(C)=O
LOPAC 00768,DL-p-Chlorophenylalanine methyl ester hydrochloride,Cl.COC(=O)C(N)Cc1ccc(Cl)cc1
LOPAC 00070,CNS-1102,Cl.CCc1cccc(c1)N(C)C(=N)Nc1cccc2ccccc12
LOPAC 00345,D-Cycloserine,NC1CONC1=O
LOPAC 00418,Calmidazolium chloride,[ClH-].Clc1ccc(cc1)C(c1ccc(Cl)cc1)[n+]1ccn(CC(OCc2ccc(Cl)cc2Cl)c2ccc(Cl)cc2Cl)c1
LOPAC 00419,8-(4-Chlorophenylthio)-cAMP sodium,[Na+].[O-]P1(=O)OCC2OC(C(O)C2O1)n1c(Sc2ccc(Cl)cc2)nc2c(N)ncnc12
LOPAC 00423,Ciclosporin,CCC1NC(=O)C(C(O)C(C)CC=CC)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)N(C)C(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C
LOPAC 00496,Carbamazepine,NC(=O)N1c2ccccc2C=Cc2ccccc12
LOPAC 00579,Captopril,CC(CS)C(=O)N1CCCC1C(O)=O
LOPAC 00769,GR 113808,Cn1cc(C(=O)OCC2CCN(CCNS(C)(=O)=O)CC2)c2ccccc12
LOPAC 00031,Chlorzoxazone,Clc1ccc2OC(=O)Nc2c1
LOPAC 00104,Cimetidine,CNC(NCCSCc1ncnc1C)=NC#N
LOPAC 00183,Carbachol,[ClH-].C[N+](C)(C)CCOC(N)=O
LOPAC 00348,Carbetapentane citrate,CCN(CC)CCOCCOC(=O)C1(CCCC1)c1ccccc1.OC(=O)CC(O)(CC(O)=O)C(O)=O
LOPAC 00770,L-Cysteinesulfinic Acid,NC(CS(O)=O)C(O)=O
LOPAC 00771,9-cyclopentyladenine,CS(O)(=O)=O.Nc1ncnc2n(cnc12)C1CCCC1
LOPAC 00772,Cephalothin sodium,[Na+].[O-]C(=O)C1N2C(SCC=1COC(C)=O)C(NC(=O)Cc1sccc1)C2=O
LOPAC 00773,Cyclobenzaprine hydrochloride,Cl.CN(C)CCC=C1c2ccccc2C=Cc2ccccc21
LOPAC 00014,2-Chloroadenosine,Nc1nc(Cl)nc2n(cnc12)C1OC(CO)C(O)C1O
LOPAC 00173,Bethanechol chloride,[ClH-].CC(C[N+](C)(C)C)OC(N)=O
LOPAC 00580,Chlorothiazide,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O
LOPAC 00774,Cephalexin hydrate,CC1CSC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C=1C(O)=O
LOPAC 00775,(+)-Chlorpheniramine maleate,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1.OC(=O)C=CC(O)=O
LOPAC 00776,Cefazolin sodium,[Na+].[O-]C(=O)C1N2C(SCC=1CSc1sc(C)nn1)C(NC(=O)Cn1cnnn1)C2=O
LOPAC 00777,Clemizole hydrochloride,Cl.Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc23)cc1
LOPAC 00778,Cinnarizine,C1CN(CCN1CC=Cc1ccccc1)C(c1ccccc1)c1ccccc1
LOPAC 00545,1-(3-Chlorophenyl)piperazine dihydrochloride,Cl.Cl.Clc1cccc(c1)N1CCNCC1
LOPAC 00779,SB 204741,Cn1ccc2cc(NC(=O)Nc3snc(C)c3)ccc12
LOPAC 00780,Ceftriaxone sodium,[Na+].[Na+].[O-]C(=O)C1N2C(SCC=1CSC1=NC(=O)C([O-])=NN1C)C(NC(=O)C(=NOC)c1csc(N)n1)C2=O
LOPAC 00781,4-Chloromercuribenzoic acid,OC(=O)c1ccc([Hg]Cl)cc1
LOPAC 00782,(-)-Cotinine,CN1C(CCC1=O)c1cccnc1
LOPAC 00783,"CL 316,243",[Na+].[Na+].[O-]C(=O)C1(Oc2ccc(CC(C)NCC(O)c3cccc(Cl)c3)cc2O1)C([O-])=O
LOPAC 00784,"7-Chloro-4-hydroxy-2-phenyl-1,8-naphthyridine",Oc1cc(nc2nc(Cl)ccc12)c1ccccc1
LOPAC 00785,Clotrimazole,Clc1ccccc1C(n1ccnc1)(c1ccccc1)c1ccccc1
LOPAC 00026,5`-(N-Cyclopropyl)carboxamidoadenosine,Nc1ncnc2n(cnc12)C1OC(C(O)C1O)C(=O)NC1CC1
LOPAC 00254,Clozapine,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc21
LOPAC 00493,(±)-p-Chlorophenylalanine,NC(Cc1ccc(Cl)cc1)C(O)=O
LOPAC 00494,Cyproheptadine hydrochloride,Cl.CN1CCC(CC1)=C1c2ccccc2C=Cc2ccccc21
LOPAC 00497,Clofibrate,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
LOPAC 00503,Chloroquine diphosphate,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.OP(O)(O)=O.OP(O)(O)=O
LOPAC 00786,Cefmetazole sodium,[Na+].[O-]C(=O)C1N2C(SCC=1CSc1nnnn1C)C(NC(=O)CSCC#N)(OC)C2=O
LOPAC 00787,Cytosine-1-beta-D-arabinofuranoside hydrochloride,Cl.NC1C=CN(C2OC(CO)C(O)C2O)C(=O)N=1
LOPAC 00181,McN-A-343,[ClH-].C[N+](C)(C)CC#CCOC(=O)Nc1cccc(Cl)c1
LOPAC 00347,Calcimycin,CNc1ccc2oc(CC3OC4(CCC3C)OC(C(C)CC4C)C(C)C(=O)c3nccc3)nc2c1C(O)=O
LOPAC 00500,Clomipramine hydrochloride,Cl.CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc12
LOPAC 00788,CB34,CCCN(CCC)C(=O)Cc1n2C=C(Cl)C=C(Cl)c2nc1c1ccc(Cl)cc1
LOPAC 00789,Cefaclor,NC(C(=O)NC1C2SCC(Cl)=C(N2C1=O)C(O)=O)c1ccccc1
LOPAC 00790,DL-Cycloserine,NC1CONC1=O
LOPAC 00791,N-(2-[4-(4-Chlorophenyl)piperazin-1-yl]ethyl)-3-methoxybenzamide,COc1cccc(c1)C(=O)NCCN1CCN(CC1)c1ccc(Cl)cc1
LOPAC 00792,Cystamine dihydrochloride,Cl.Cl.NCCSSCCN
LOPAC 00012,N6-Cyclopentyladenosine,OCC1OC(C(O)C1O)n1cnc2c(NC3CCCC3)ncnc12
LOPAC 00086,Clonidine hydrochloride,Cl.Clc1cccc(Cl)c1N=C1NCCN1
LOPAC 00793,Cantharidin,CC12C3CCC(O3)C1(C)C(=O)OC2=O
LOPAC 00794,Citalopram hydrobromide,Br.CN(C)CCCC1(OCc2cc(ccc21)C#N)c1ccc(F)cc1
LOPAC 00795,Cefotaxime sodium,[Na+].[O-]C(=O)C1N2C(SCC=1COC(C)=O)C(NC(=O)C(=NOC)c1csc(N)n1)C2=O
LOPAC 00796,Cilostamide,CN(C1CCCCC1)C(=O)CCCOc1ccc2NC(=O)C=Cc2c1
LOPAC 00797,Chelidamic acid,OC(=O)C1NC(=CC(=O)C=1)C(O)=O
LOPAC 00798,Cantharidic Acid,CC1(C2CCC(O2)C1(C)C(O)=O)C(O)=O
LOPAC 00089,DSP-4 hydrochloride,Cl.CCN(CCCl)Cc1ccccc1Br
LOPAC 00253,Chlorpromazine hydrochloride,Cl.CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc12
LOPAC 00495,Carisoprodol,CCCC(C)(COC(N)=O)COC(=O)NC(C)C
LOPAC 00799,Cefsulodin sodium salt hydrate,[Na+].[O-]C(=O)C1N2C(SCC=1C[n+]1ccc(cc1)C(N)=O)C(NC(=O)C(c1ccccc1)S([O-])(=O)=O)C2=O
LOPAC 00800,Caffeic acid phenethyl ester,Oc1ccc(C=CC(=O)OCCc2ccccc2)cc1O
LOPAC 00801,Cephapirin sodium,[Na+].[O-]C(=O)C1N2C(SCC=1COC(C)=O)C(NC(=O)CSc1ccncc1)C2=O
LOPAC 00802,Cephradine,CC1CSC2C(NC(=O)C(N)C3CC=CCC=3)C(=O)N2C=1C(O)=O
LOPAC 00803,Cinoxacin,CCN1N=C(C(O)=O)C(=O)c2cc3OCOc3cc12
LOPAC 00804,Centrophenoxine hydrochloride,Cl.CN(C)CCOC(=O)COc1ccc(Cl)cc1
LOPAC 00805,Clemastine fumarate,CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1.OC(=O)C=CC(O)=O
LOPAC 00806,beta-Chloro-L-alanine hydrochloride,Cl.NC(CCl)C(O)=O
LOPAC 00807,Pyrocatechol,Oc1ccccc1O
LOPAC 00808,Z-L-Phe chloromethyl ketone,ClCC(=O)C(Cc1ccccc1)NC(=O)OCc1ccccc1
LOPAC 00809,CPCCOEt,CCOC(=O)C12CC1C(=NO)c1ccccc1O2
LOPAC 00810,Colchicine,COC1=CC=C2C(=CC1=O)C(CCc1cc(OC)c(OC)c(OC)c12)NC(C)=O
LOPAC 00811,L-Canavanine sulfate,NC(CCONC(N)=N)C(O)=O.OS(O)(=O)=O
LOPAC 00025,"8-Cyclopentyl-1,3-dipropylxanthine",CCCN1C(=O)N(CCC)c2nc(nc2C1=O)C1CCCC1
LOPAC 00065,"8-Cyclopentyl-1,3-dimethylxanthine",CN1C(=O)N(C)c2nc(nc2C1=O)C1CCCC1
LOPAC 00179,10-(alpha-Diethylaminopropionyl)-phenothiazine hydrochloride,Cl.CCN(CC)C(C)C(=O)N1c2ccccc2Sc2ccccc12
LOPAC 00180,(+)-cis-Dioxolane iodide,[IH-].CC1OCC(C[N+](C)(C)C)O1
LOPAC 00182,OXA-22 iodide,[IH-].CC1OC(CS1)C[N+](C)(C)C
LOPAC 00812,Cyclothiazide,NS(=O)(=O)c1cc2c(NC(NS2(=O)=O)C2CC3CC2C=C3)cc1Cl
LOPAC 00813,N6-Cyclohexyladenosine,OCC1OC(C(O)C1O)n1cnc2c(NC3CCCCC3)ncnc12
LOPAC 00814,(S)-(+)-Camptothecin,CCC1(O)C(=O)OCC2C(=O)N3Cc4cc5ccccc5nc4C3=CC=21
LOPAC 00103,CGS-12066A maleate,CN1CCN(CC1)C1=Nc2cc(ccc2n2cccc21)C(F)(F)F.OC(=O)C=CC(O)=O
LOPAC 00106,(±)-CGP-12177A hydrochloride,Cl.CC(C)(C)NCC(O)COc1cccc2NC(=O)Nc21
LOPAC 00251,S-(-)-Carbidopa,CC(Cc1ccc(O)c(O)c1)(NN)C(O)=O
LOPAC 00252,(±)-Chloro-APB hydrobromide,Br.Oc1cc2C(CN(CCc2c(Cl)c1O)CC=C)c1ccccc1
LOPAC 00340,(±)-CPP,OC(=O)C1CN(CCCP(O)(O)=O)CCN1
LOPAC 00498,5-Carboxamidotryptamine maleate,NCCc1cnc2ccc(cc12)C(N)=O.OC(=O)C=CC(O)=O
LOPAC 00577,2-Cyclooctyl-2-hydroxyethylamine hydrochloride,Cl.NCC(O)C1CCCCCCC1
LOPAC 01328,7-Chlorokynurenic acid,OC(=O)c1cc(O)c2ccc(Cl)cc2n1
LOPAC 00027,CGS-21680 hydrochloride,Cl.CCNC(=O)C1OC(C(O)C1O)n1cnc2c(N)nc(NCCc3ccc(CCC(O)=O)cc3)nc12
LOPAC 00028,Y-27632 dihydrochloride,Cl.Cl.CC(N)C1CCC(CC1)C(=O)Nc1ccncc1
LOPAC 00029,2-Chloroadenosine triphosphate tetrasodium,[Na+].[Na+].[Na+].[Na+].[O-]P([O-])(=O)OP([O-])(=O)OP([O-])(=O)OCC1OC(C(O)C1O)n1cnc2c(N)nc(Cl)nc12
LOPAC 00032,Chlormezanone,CN1C(c2ccc(Cl)cc2)S(=O)(=O)CCC1=O
LOPAC 00033,8-(3-Chlorostyryl)caffeine,CN1C(=O)N(C)c2nc(C=Cc3cccc(Cl)c3)n(C)c2C1=O
LOPAC 00346,(+)-Cyclazocine,CC1C2Cc3ccc(O)cc3C1(C)CCN2CC1CC1
LOPAC 00350,Capsazepine,Oc1cc2CCCN(Cc2cc1O)C(=S)NCCc1ccc(Cl)cc1
LOPAC 00502,1-(m-Chlorophenyl)-biguanide hydrochloride,Cl.NC(=N)NC(=N)Nc1cccc(Cl)c1
LOPAC 00034,CGS-15943,NC1=Nc2ccc(Cl)cc2c2nc(nn12)c1occc1
LOPAC 00108,Cirazoline hydrochloride,Cl.C1CN=C(COc2ccccc2C2CC2)N1
LOPAC 00255,4`-Chloro-3-alpha-(diphenylmethoxy)tropane hydrochloride,Cl.CN1C2CCC1CC(C2)OC(c1ccccc1)c1ccc(Cl)cc1
LOPAC 00343,CX 546,O=C(N1CCCCC1)c1ccc2OCCOc2c1
LOPAC 00352,2-Chloro-2-deoxy-D-glucose,OCC1OC(O)C(Cl)C(O)C1O
LOPAC 00355,CNQX disodium,[O-][N+](=O)c1cc2nc(O[Na])c(O[Na])nc2cc1C#N
LOPAC 00816,"(2S,1`S,2`S)-2-(carboxycyclopropyl)glycine",NC(C1CC1C(O)=O)C(O)=O
LOPAC 01305,CGP 20712A methanesulfonate,Cn1cc(nc1c1ccc(OCC(O)CNCCOc2ccc(O)c(c2)C(N)=O)cc1)C(F)(F)F.CS(O)(=O)=O
LOPAC 00041,"P1,P4-Di(adenosine-5`)tetraphosphate triammonium",[NH4+].[NH4+].[NH4+].[O-]P(=O)(OCC1OC(C(O)C1O)n1cnc2c(N)ncnc12)OP([O-])(=O)OP([O-])(=O)OP(O)(=O)OCC1OC(C(O)C1O)n1cnc2c(N)ncnc12
LOPAC 00096,WB-4101 hydrochloride,Cl.COc1cccc(OC)c1OCCNCC1COc2ccccc2O1
LOPAC 00112,Dobutamine hydrochloride,Cl.CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1
LOPAC 00188,Decamethonium dibromide,[BrH-].[BrH-].C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C
LOPAC 00357,DNQX,[O-][N+](=O)c1cc2NC(=O)C(=O)Nc2cc1[N+]([O-])=O
LOPAC 00365,Dihydrokainic acid,CCC(C)C1CNC(C1CC(O)=O)C(O)=O
LOPAC 00817,Chloro-IB-MECA,CNC(=O)C1OC(C(O)C1O)n1cnc2c(NCc3ccc(I)cc3)nc(Cl)nc12
LOPAC 00818,Dihydroouabain,CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(CCC5(O)C4CCC3(O)C2)C2COC(=O)C2)C(O)C(O)C1O
LOPAC 00040,Debrisoquin sulfate,[O-]S([O-])(=O)=O.[NH3+]C(=N)N1CCc2ccccc2C1.[NH3+]C(=N)N1CCc2ccccc2C1
LOPAC 00820,"2`,3`-didehydro-3`-deoxythymidine",CC1=CN(C2OC(CO)C=C2)C(=O)NC1=O
LOPAC 00821,Droperidol,Fc1ccc(cc1)C(=O)CCCN1CCC(C=C1)N1C(=O)Nc2ccccc12
LOPAC 00822,"L-3,4-Dihydroxyphenylalanine methyl ester hydrochloride",Cl.COC(=O)C(N)Cc1ccc(O)c(O)c1
LOPAC 00823,"1,4-Dideoxy-1,4-imino-D-arabinitol",Cl.OCC1NCC(O)C1O
LOPAC 00824,"2,4-Dinitrophenyl 2-fluoro-2-deoxy-beta-D-glucopyranoside",[O-][N+](=O)c1ccc(OC2OC(CO)C(O)C(O)C2F)c(c1)[N+]([O-])=O
LOPAC 00825,D-ribofuranosylbenzimidazole,OCC1OC(C(O)C1O)c1nc2cc(Cl)c(Cl)cc2n1
LOPAC 00826,"Dequalinium analog, C-14 linker",[IH-].[IH-].Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21
LOPAC 00111,Diphenhydramine hydrochloride,Cl.CN(C)CCOC(c1ccccc1)c1ccccc1
LOPAC 00205,Diltiazem hydrochloride,Cl.COc1ccc(cc1)C1Sc2ccccc2N(CCN(C)C)C(=O)C1OC(C)=O
LOPAC 00279,Dihydroergotamine methanesulfonate,CN1CC(CC2C1Cc1cnc3cccc2c13)C(=O)NC1(C)OC2(O)C3CCCN3C(=O)C(Cc3ccccc3)N2C1=O.CS(O)(=O)=O
LOPAC 00429,Diphenyleneiodonium chloride,[ClH-].[I+]1c2ccccc2c2ccccc12
LOPAC 00827,Dextromethorphan hydrobromide monohydrate,Br.COc1ccc2CC3C4CCCCC4(CCN3C)c2c1
LOPAC 00828,SB 203186,Cl.O=C(OCCN1CCCCC1)c1cnc2ccccc21
LOPAC 00829,"2,3-Butanedione",CC(=O)C(C)=O
LOPAC 00830,"N,N,N`,N`-Tetramethylazodicarboxamide",CN(C)C(=O)N=NC(=O)N(C)C
LOPAC 00422,"N^G,N^G-Dimethylarginine hydrochloride",Cl.CN(C)C(=N)NCCCC(N)C(O)=O
LOPAC 00508,Desipramine hydrochloride,Cl.CNCCCN1c2ccccc2CCc2ccccc12
LOPAC 00831,"(S)-3,5-Dihydroxyphenylglycine",NC(C(O)=O)c1cc(O)cc(O)c1
LOPAC 00832,Dequalinium dichloride,[ClH-].[ClH-].Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21
LOPAC 00833,Doxylamine succinate,CN(C)CCOC(C)(c1ccccc1)c1ccccn1.OC(=O)CCC(O)=O
LOPAC 00835,"5,5-Diphenylhydantoin",OC1NC(C(=O)N=1)(c1ccccc1)c1ccccc1
LOPAC 00836,Clodronic acid,[Na+].[Na+].[O-]P(O)(=O)C(Cl)(Cl)P([O-])(O)=O
LOPAC 00004,"1,7-Dimethylxanthine",Cn1cnc2NC(=O)N(C)C(=O)c12
LOPAC 00037,Phenytoin sodium,[Na+].[O-]C1NC(C(=O)N=1)(c1ccccc1)c1ccccc1
LOPAC 00127,(-)-alpha-Methylnorepinephrine,CC(N)C(O)c1ccc(O)c(O)c1
LOPAC 00421,S(-)-Pindolol,CC(C)NCC(O)COc1cccc2nccc21
LOPAC 00507,Doxepin hydrochloride,Cl.CN(C)CCC=C1c2ccccc2COc2ccccc21
LOPAC 00837,Dilazep hydrochloride,[ClH-].[ClH-].COc1cc(cc(OC)c1OC)C(=O)OCCC[NH+]1CCC[NH+](CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)CC1
LOPAC 00839,"2,3-Dimethoxy-1,4-naphthoquinone",COc1c(=O)c2ccccc2c(=O)c1OC
LOPAC 00187,"1,1-Dimethyl-4-phenyl-piperazinium iodide",[IH-].C[N+]1(C)CCN(CC1)c1ccccc1
LOPAC 00264,N-Methyldopamine hydrochloride,Cl.CNCCc1ccc(O)c(O)c1
LOPAC 00425,"5,5-Dimethyl-1-pyrroline-N-oxide",[O-][N+]1=CCCC1(C)C
LOPAC 00840,Daphnetin,Oc1ccc2C=CC(=O)Oc2c1O
LOPAC 00841,DM 235,CCC(=O)N1CCN(CC1)C(=O)c1ccccc1
LOPAC 00842,"2`,3`-dideoxycytidine",NC1C=CN(C2CCC(CO)O2)C(=O)N=1
LOPAC 00843,Diacylglycerol Kinase Inhibitor II,Fc1ccc(cc1)C(=C1CCN(CCN2C(=O)C3C=CC=CC3=NC2=S)CC1)c1ccc(F)cc1
LOPAC 00844,Dihydrexidine hydrochloride,Cl.Oc1cc2CCC3NCc4ccccc4C3c2cc1O
LOPAC 00036,Disopyramide phosphate,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C.OP(O)(O)=O
LOPAC 00042,Diclofenac sodium,[Na]OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl
LOPAC 00586,Diacylglycerol kinase inhibitor I,CC1N=C2SC=CN2C(=O)C=1CCN1CCC(CC1)=C(c1ccccc1)c1ccc(F)cc1
LOPAC 00845,Demeclocycline hydrochloride,Cl.CN(C)C1C2CC3C(O)c4c(Cl)ccc(O)c4C(=O)C3=C(O)C2(O)C(=O)C(C(N)=O)=C1O
LOPAC 00846,Diethylenetriaminepentaacetic acid,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CCN(CC(O)=O)CC(O)=O
LOPAC 00847,DL-erythro-Dihydrosphingosine,CCCCCCCCCCCCCCCC(O)C(N)CO
LOPAC 00848,R-(-)-Desmethyldeprenyl hydrochloride,Cl.CC(Cc1ccccc1)NCC#C
LOPAC 00849,"2,2`-Bipyridyl",c1ccc(nc1)c1ccccn1
LOPAC 00426,Daidzein,Oc1ccc(cc1)C1=COc2cc(O)ccc2C1=O
LOPAC 00481,(±) trans-U-50488 methanesulfonate,CN(C1CCCCC1N1CCCC1)C(=O)Cc1ccc(Cl)c(Cl)c1.CS(O)(=O)=O
LOPAC 00850,Disopyramide,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C
LOPAC 00851,Dubinidine,COc1c2CC(Oc2nc2ccccc12)C(C)(O)CO
LOPAC 00852,Dicyclomine hydrochloride,Cl.CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1
LOPAC 00853,"3,4-Dichloroisocoumarin",ClC1OC(=O)c2ccccc2C=1Cl
LOPAC 00854,DBO-83,Cl.Cl.Clc1ccc(nn1)N1CC2CCC(C1)N2
LOPAC 00855,"7,7-Dimethyl-(5Z,8Z)-eicosadienoic acid",CCCCCCCCCCCC=CC(C)(C)C=CCCCC(O)=O
LOPAC 00038,Danazol,CC12Cc3cnoc3C=C1CCC1C2CCC2(C)C1CCC2(O)C#C
LOPAC 00856,Dephostatin,CN(N=O)c1cc(O)ccc1O
LOPAC 00857,"3`,4`-Dichlorobenzamil",Cl.Nc1nc(N)c(nc1Cl)C(=O)NC(=N)NCc1ccc(Cl)c(Cl)c1
LOPAC 00858,3-deazaadenosine,OCC1OC(C(O)C1O)n1cnc2cncnc12
LOPAC 00859,(Z)-Gugglesterone,CC=C1C(=O)CC2C3CCC4=CC(=O)CCC4(C)C3CCC21C
LOPAC 00860,"N,N-Dihexyl-2-(4-fluorophenyl)indole-3-acetamide",CCCCCCN(CCCCCC)C(=O)Cc1c(nc2ccccc12)c1ccc(F)cc1
LOPAC 00861,"(R,R)-cis-Diethyl tetrahydro-2,8-chrysenediol",CCC1Cc2cc(O)ccc2C2C(CC)Cc3cc(O)ccc3C1=2
LOPAC 00862,SP600125,O=c1c2ccccc2c2nnc3cccc1c32
LOPAC 00035,Dipyridamole,OCCN(CCO)c1nc(N2CCCCC2)c2nc(nc(N3CCCCC3)c2n1)N(CCO)CCO
LOPAC 00185,Diazoxide,CC1NS(=O)(=O)c2cc(Cl)ccc2N=1
LOPAC 00283,"L-3,4-Dihydroxyphenylalanine",NC(Cc1ccc(O)c(O)c1)C(O)=O
LOPAC 00864,"3,4-Dihydroxyphenylacetic acid",OC(=O)Cc1ccc(O)c(O)c1
LOPAC 00865,DCEBIO,CCN1C(=O)Nc2cc(Cl)c(Cl)cc12
LOPAC 00866,1-Deoxynojirimycin hydrochloride,Cl.OCC1NCC(O)C(O)C1O
LOPAC 00867,Doxazosin mesylate,COc1cc2nc(nc(N)c2cc1OC)N1CCN(CC1)C(=O)C1COc2ccccc2O1.CS(O)(=O)=O
LOPAC 01344,Dantrolene sodium,[Na+].O=C1[N-]C(=O)N(C1)N=Cc1oc(cc1)c1ccc(cc1)N(=O)=O
LOPAC 00256,"6,7-ADTN hydrobromide",Br.NC1CCc2cc(O)c(O)cc2C1
LOPAC 00257,R(-)-Apocodeine hydrochloride,Cl.COc1ccc2CC3N(C)CCc4cccc(c34)c2c1O
LOPAC 00265,R(-)-Propylnorapomorphine hydrochloride,Cl.CCCN1CCc2cccc3c2C1Cc1ccc(O)c(O)c13
LOPAC 00266,"R(-)-2,10,11-Trihydroxyaporphine hybrobromide",Br.CN1CCc2cc(O)cc3c2C1Cc1ccc(O)c(O)c13
LOPAC 00267,"R(-)-2,10,11-Trihydroxy-N-propylnoraporphine hydrobromide",Br.CCCN1CCc2cc(O)cc3c2C1Cc1ccc(O)c(O)c13
LOPAC 00268,Dipropyldopamine hydrobromide,Br.CCCN(CCC)CCc1ccc(O)c(O)c1
LOPAC 00868,Doxycycline hydrochloride,Cl.CC1C2C(O)C3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C2C(=O)c2c(O)cccc12
LOPAC 00869,(+)-Butaclamol hydrochloride,Cl.CC(C)(C)C1(O)CCN2CC3c4ccccc4CCc4cccc(C2C1)c34
LOPAC 00270,R(-)-N-Allylnorapomorphine hydrobromide,Br.Oc1ccc2CC3N(CCc4cccc(c34)c2c1O)CC=C
LOPAC 00271,Amfonelic acid,CCN1C=C(C(O)=O)C(=O)c2ccc(Cc3ccccc3)nc12
LOPAC 00272,Icilin,Oc1ccccc1N1CC=C(NC1=O)c1cccc(c1)N(=O)=O
LOPAC 00273,(±)-SKF-38393 hydrochloride,Cl.Oc1cc2CCNCC(c3ccccc3)c2cc1O
LOPAC 00275,GBR-12909 dihydrochloride,Cl.Cl.Fc1ccc(cc1)C(OCCN1CCN(CCCc2ccccc2)CC1)c1ccc(F)cc1
LOPAC 00276,R(+)-SCH-23390 hydrochloride,Cl.CN1CCc2cc(Cl)c(O)cc2C(C1)c1ccccc1
LOPAC 00506,(±)-DOI hydrochloride,Cl.COc1cc(CC(C)N)c(OC)cc1I
LOPAC 00587,"(±)-2,3-Dichloro-alpha-methylbenzylamine hydrochloride",Cl.CC(N)c1cccc(Cl)c1Cl
LOPAC 00039,DPMA,COc1cc(OC)cc(c1)C(CNc1ncnc2n(cnc12)C1OC(CO)C(O)C1O)c1ccccc1C
LOPAC 00184,R(+)-Butylindazone,CCCCC1(Cc2cc(OCC(O)=O)c(Cl)c(Cl)c2C1=O)C1CCCC1
LOPAC 00204,4-DAMP methiodide,[IH-].C[N+]1(C)CCC(CC1)OC(=O)C(c1ccccc1)c1ccccc1
LOPAC 00277,Domperidone,Clc1ccc2N(C3CCN(CCCN4C(=O)Nc5ccccc45)CC3)C(=O)Nc2c1
LOPAC 00358,Dextrorphan D-tartrate,CN1CCC23CCCCC2C1Cc1ccc(O)cc13.OC(C(O)C(O)=O)C(O)=O
LOPAC 00391,Propofol,CC(C)c1cccc(C(C)C)c1O
LOPAC 00588,"3,5-Dinitrocatechol",[O-][N+](=O)c1cc(O)c(O)c(c1)[N+]([O-])=O
LOPAC 00870,"1,3-Dipropyl-7-methylxanthine",CCCN1C(=O)N(CCC)c2ncn(C)c2C1=O
LOPAC 00090,"3,7-Dimethyl-I-propargylxanthine",Cn1cnc2N(C)C(=O)N(CC#C)C(=O)c12
LOPAC 00359,"6,7-Dichloroquinoxaline-2,3-dione",Clc1cc2NC(=O)C(=O)Nc2cc1Cl
LOPAC 00360,"5,7-Dichlorokynurenic acid",OC(=O)c1cc(O)c2c(Cl)cc(Cl)cc2n1
LOPAC 00361,"1,10-Diaminodecane",NCCCCCCCCCCN
LOPAC 00871,"N,N-Dipropyl-5-carboxamidotryptamine maleate",CCCN(CCC)CCc1cnc2ccc(cc12)C(N)=O.OC(=O)C=CC(O)=O
LOPAC 00872,4-Diphenylacetoxy-N-(2-chloroethyl)piperidine hydrochloride,Cl.ClCCN1CCC(CC1)OC(=O)C(c1ccccc1)c1ccccc1
