Supplier ID,Name,Canonical SMILES
SPE01501170,ACETAMINOSALOL,CC(=O)Nc1ccc(OC(=O)c2ccccc2O)cc1
SPE01500237,DICLOFENAC SODIUM,[Na+].[O-]C(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl
SPE01500598,TRIPROLIDINE HYDROCHLORIDE,Cl.Cc1ccc(cc1)C(=CCN1CCCC1)c1ccccn1
SPE01500633,HEXETIDINE,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1
SPE01500646,SULFANILAMIDE,Nc1ccc(cc1)S(N)(=O)=O
SPE01502260,ABAMECTIN,CCC(C)C1OC2(CC3CC(CC=C(C)C(OC4CC(OC)C(OC5CC(OC)C(O)C(C)O5)C(C)O4)C(C)C=CC=C4COC5C(O)C(C)=CC(C(=O)O3)C54O)O2)C=CC1C
SPE01503604,RETINYL PALMITATE,CCCCCCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C
SPE01504236,SIMVASTATIN,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12
SPE01505172,ACARBOSE,CC1OC(OC2C(O)C(O)C(OC2CO)OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O
SPE01500172,CHLORAMPHENICOL PALMITATE,[O-][N+](=O)c1ccc(cc1)C(O)C(COC(=O)CCCCCCCCCCCCCCC)NC(=O)C(Cl)Cl
SPE01500220,DANAZOL,CC12Cc3cnoc3C=C1CCC1C2CCC2(C)C1CCC2(O)C#C
SPE01500238,DICLOXACILLIN SODIUM,[Na+].[O-]C(=O)C1N2C(SC1(C)C)C(NC(=O)c1c(C)onc1c1c(Cl)cccc1Cl)C2=O
SPE01500355,ISONIAZID,NNC(=O)c1ccncc1
SPE01500596,TRIOXSALEN,Cc1oc2c(C)c3OC(=O)C=C(C)c3cc2c1
SPE01500623,BROXYQUINOLINE,Oc1c(Br)cc(Br)c2cccnc12
SPE01500634,IPRONIAZID SULFATE,CC(C)NNC(=O)c1ccncc1.OS(O)(=O)=O
SPE01503014,AKLOMIDE,[O-][N+](=O)c1ccc(C(N)=O)c(Cl)c1
SPE01500224,DEFEROXAMINE MESYLATE,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN.CS(O)(=O)=O
SPE01500241,DIENESTROL,CC=C(c1ccc(O)cc1)C(=CC)c1ccc(O)cc1
SPE01500249,DIHYDROSTREPTOMYCIN SULFATE,CNC1C(O)C(O)C(CO)OC1OC1C(OC(C)C1(O)CO)OC1C(O)C(O)C(NC(N)=N)C(O)C1NC(N)=N.OS(O)(=O)=O
SPE01500552,SULFASALAZINE,OC(=O)c1cc(ccc1O)N=Nc1ccc(cc1)S(=O)(=O)Nc1ccccn1
SPE01500570,THIABENDAZOLE,n1c2ccccc2nc1c1cscn1
SPE01502003,BUFEXAMAC,CCCCOc1ccc(CC(=O)NO)cc1
SPE01503403,EXALAMIDE,CCCCCCOc1ccccc1C(N)=O
SPE01505115,CLORSULON,Nc1cc(C(Cl)=C(Cl)Cl)c(cc1S(N)(=O)=O)S(N)(=O)=O
SPE01500114,AMINOCAPROIC ACID,NCCCCCC(O)=O
SPE01500158,CARBACHOL,[ClH-].C[N+](C)(C)CCOC(N)=O
SPE01500185,CHLORPROPAMIDE,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1
SPE01500242,DIETHYLCARBAMAZINE CITRATE,CCN(CC)C(=O)N1CCN(C)CC1.OC(=O)CC(O)(CC(O)=O)C(O)=O
SPE01500520,PYRIMETHAMINE,CCc1nc(N)nc(N)c1c1ccc(Cl)cc1
SPE01500767,BUTAMBEN,CCCCOC(=O)c1ccc(N)cc1
SPE01501105,PUROMYCIN HYDROCHLORIDE,Cl.Cl.COc1ccc(CC(N)C(=O)NC2C(O)C(OC2CO)n2cnc3c(ncnc23)N(C)C)cc1
SPE01502111,AZACITIDINE,NC1N=CN(C2OC(CO)C(O)C2O)C(=O)N=1
SPE00200331,SALSALATE,OC(=O)c1ccccc1OC(=O)c1ccccc1O
SPE01500179,CHLOROQUINE DIPHOSPHATE,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.OP(O)(O)=O.OP(O)(O)=O
SPE01500182,CHLOROXYLENOL,Cc1cc(O)cc(C)c1Cl
SPE01500183,CHLORPHENIRAMINE (S) MALEATE,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1.OC(=O)C=CC(O)=O
SPE01500245,DIFLUNISAL,OC(=O)c1cc(ccc1O)c1ccc(F)cc1F
SPE01501002,DROPERIDOL,Fc1ccc(cc1)C(=O)CCCN1CCC(=CC1)N1C(=O)Nc2ccccc12
SPE01501104,METHACYCLINE HYDROCHLORIDE,Cl.CN(C)C1C2C(O)C3C(=C)c4cccc(O)c4C(=O)C3=C(O)C2(O)C(=O)C(C(N)=O)=C1O
SPE01501109,PROBUCOL,CC(C)(C)c1cc(SC(C)(C)Sc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C
SPE01500111,AMIKACIN SULFATE,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O.OS(O)(=O)=O.OS(O)(=O)=O
SPE01500142,BENZTROPINE,CN1C2CCC1CC(C2)OC(c1ccccc1)c1ccccc1.OS(O)(=O)=O
SPE01500169,CETYLPYRIDINIUM CHLORIDE,[ClH-].CCCCCCCCCCCCCCCC[n+]1ccccc1
SPE01500201,CLOXACILLIN SODIUM,[Na+].[O-]C(=O)C1N2C(SC1(C)C)C(NC(=O)c1c(C)onc1c1ccccc1Cl)C2=O
SPE01500205,COLCHICINE,COC1=CC=C2C(=CC1=O)C(CCc1cc(OC)c(OC)c(OC)c12)NC(C)=O
SPE01501003,FAMOTIDINE,NC(N)=Nc1scc(CSCCC(N)=NS(N)(=O)=O)n1
SPE01501110,MEBENDAZOLE,COC(=O)Nc1nc2ccc(cc2n1)C(=O)c1ccccc1
SPE01503007,BETAINE HYDROCHLORIDE,Cl.[O-]C(=O)C[N+](C)(C)C
SPE01500105,ACETYLCYSTEINE,CC(=O)NC(CS)C(O)=O
SPE01500108,ALLOPURINOL,O=C1NC=Nc2nncc12
SPE01500120,AMOXICILLIN,CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(O)=O
SPE01500184,CHLORPROMAZINE,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc12
SPE01500457,OXYTETRACYCLINE,Cl.CN(C)C1C2C(O)C3C(=C(O)C2(O)C(=O)C(C(N)=O)=C1O)C(=O)c1c(O)cccc1C3(C)O
SPE01500530,ROXARSONE,[O-][N+](=O)c1cc(ccc1O)[As](O)(O)=O
SPE01501115,NALBUPHINE HYDROCHLORIDE,Cl.OC1CCC2(O)C3Cc4ccc(O)c5OC1C2(CCN3CC1CCC1)c45
SPE01504403,DONEPEZIL HYDROCHLORIDE,Cl.COc1cc2CC(CC3CCN(CC3)Cc3ccccc3)C(=O)c2cc1OC
SPE01500113,POTASSIUM p-AMINOBENZOATE,[K+].[O-]C(=O)c1ccc(N)cc1
SPE01500159,CARBAMAZEPINE,NC(=O)N1c2ccccc2C=Cc2ccccc12
SPE01500166,CEPHALOTHIN SODIUM,[Na+].[O-]C(=O)C1N2C(SCC=1COC(C)=O)C(NC(=O)Cc1sccc1)C2=O
SPE01500222,DAPSONE,Nc1ccc(cc1)S(=O)(=O)c1ccc(N)cc1
SPE01501005,ETODOLAC,CCc1cccc2c3CCOC(CC)(CC(O)=O)c3nc12
SPE01501133,NICERGOLINE,COC12CC(COC(=O)c3cncc(Br)c3)CN(C)C1Cc1cn(C)c3cccc2c13
SPE01900002,THIAMYLAL SODIUM,[Na+].[S-]C1NC(=O)C(CC=C)(C(C)CCC)C(=O)N=1
SPE02300094,ASTEMIZOLE,COc1ccc(CCN2CCC(CC2)Nc2nc3ccccc3n2Cc2ccc(F)cc2)cc1
SPE01500161,CARBINOXAMINE MALEATE,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1.OC(=O)C=CC(O)=O
SPE01500162,CARISOPRODOL,CCCC(C)(COC(N)=O)COC(=O)NC(C)C
SPE01500187,CHLORTHALIDONE,NS(=O)(=O)c1cc(ccc1Cl)C1(O)NC(=O)c2ccccc21
SPE01500190,CINOXACIN,CCN1N=C(C(O)=O)C(=O)c2cc3OCOc3cc12
SPE01500451,OXYBENZONE,COc1ccc(c(O)c1)C(=O)c1ccccc1
SPE01500603,TYROTHRICIN,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CCC(O)=O)NC(=O)C(CC(O)=O)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O)C(C)C
SPE01501128,CAPSAICIN,COc1cc(CNC(=O)CCCCC=CC(C)C)ccc1O
SPE02300325,METOLAZONE,CC1Nc2cc(Cl)c(cc2C(=O)N1c1ccccc1C)S(N)(=O)=O
SPE01500112,AMILORIDE HYDROCHLORIDE,Cl.NC(=N)NC(=O)c1nc(Cl)c(N)nc1N
SPE01500139,BENZOCAINE,CCOC(=O)c1ccc(N)cc1
SPE01500180,CHLOROTHIAZIDE,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O
SPE01500181,CHLOROTRIANISENE,COc1ccc(cc1)C(Cl)=C(c1ccc(OC)cc1)c1ccc(OC)cc1
SPE01500328,HEXACHLOROPHENE,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl
SPE01501008,FENBUFEN,OC(=O)CCC(=O)c1ccc(cc1)c1ccccc1
SPE01505188,ESZOPICLONE,CN1CCN(CC1)C(=O)OC1N(C(=O)c2nccnc12)c1ccc(Cl)cn1
SPE02300214,DILTIAZEM HYDROCHLORIDE,Cl.COc1ccc(cc1)C1Sc2ccccc2N(CCN(C)C)C(=O)C1OC(C)=O
SPE01500141,BENZTHIAZIDE,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O
SPE01500191,CLEMASTINE,CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1.OC(=O)C=CC(O)=O
SPE01500200,CLOTRIMAZOLE,Clc1ccccc1C(n1ccnc1)(c1ccccc1)c1ccccc1
SPE01500275,EQUILIN,CC12CCC3C(=CCc4cc(O)ccc34)C1CCC2=O
SPE01501021,FENSPIRIDE HYDROCHLORIDE,Cl.O=C1NCC2(CCN(CCc3ccccc3)CC2)O1
SPE01501161,SUPROFEN,CC(C(O)=O)c1ccc(cc1)C(=O)c1sccc1
SPE01503925,KETOROLAC TROMETHAMINE,NC(CO)(CO)CO.OC(=O)C1CCn2c1ccc2C(=O)c1ccccc1
SPE01504105,TANNIC ACID,Oc1cc(cc(O)c1O)C(=O)Oc1cc(cc(O)c1O)C(=O)OCC1OC(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1
SPE01500134,BACITRACIN,CCC(C)C(N)C1SCC(N=1)C(=O)NC(CC(C)C)C(=O)NC(CCC(O)=O)C(=O)NC(C(C)CC)C(=O)NCCCCC1NC(=O)C(CC(N)=O)NC(=O)C(CC(O)=O)NC(=O)C(Cc2cncn2)NC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)C(CCCN)NC1=O)C(C)CC
SPE01500163,CEFADROXIL,CC1CSC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C=1C(O)=O
SPE01500202,CLOXYQUIN,Oc1ccc(Cl)c2cccnc12
SPE01500533,SODIUM SALICYLATE,[Na+].[O-]C(=O)c1ccccc1O
SPE01500873,PIPERINE,O=C(C=CC=Cc1ccc2OCOc2c1)N1CCCCC1
SPE01501202,GALANTHAMINE HYDROBROMIDE,Br.COc1ccc2CN(C)CCC34C=CC(O)CC3Oc1c24
SPE01502029,CEFSULODIN SODIUM,[Na+].[O-]C(=O)C1N2C(SCC=1C[n+]1ccc(cc1)C(N)=O)C(NC(=O)C(c1ccccc1)S([O-])(=O)=O)C2=O
SPE01505187,QUETIAPINE,OCCOCCN1CCN(CC1)C1=Nc2ccccc2Sc2ccccc21
SPE01500126,ANTAZOLINE PHOSPHATE,OP(O)(O)=O.C1CN=C(CN(Cc2ccccc2)c2ccccc2)N1
SPE01500165,CEFOTAXIME SODIUM,[Na+].[O-]C(=O)C1N2C(SCC=1COC(C)=O)C(NC(=O)C(=NOC)c1csc(N)n1)C2=O
SPE01500167,CEPHAPIRIN SODIUM,[Na+].[O-]C(=O)C1N2C(SCC=1COC(C)=O)C(NC(=O)CSc1ccncc1)C2=O
SPE01500263,DOPAMINE HYDROCHLORIDE,Cl.NCCc1ccc(O)c(O)c1
SPE01500314,GENTAMICIN SULFATE,CNC(C)C1CCC(N)C(O1)OC1C(N)CC(N)C(OC2OCC(C)(O)C(NC)C2O)C1O.OS(O)(=O)=O
SPE01500473,PHENAZOPYRIDINE HYDROCHLORIDE,Cl.Nc1ccc(N=Nc2ccccc2)c(N)n1
SPE01500480,PHENOLPHTHALEIN,Oc1ccc(cc1)C1(OC(=O)c2ccccc21)c1ccc(O)cc1
SPE01900005,THIOPENTAL SODIUM,[Na+].[S-]C1NC(=O)C(CC)(C(C)CCC)C(=O)N=1
SPE00201605,BISANHYDRORUTILANTINONE,CCc1ccc2c(O)c3c(=O)c4c(O)ccc(O)c4c(=O)c3cc2c1C(=O)OC
SPE01501137,NEFOPAM,CN1CCOC(c2ccccc2)c2ccccc2C1
SPE01502050,CEPHALORIDINE,[O-]C(=O)C1N2C(SCC=1C[n+]1ccccc1)C(NC(=O)Cc1sccc1)C2=O
SPE01502203,TROLEANDOMYCIN,COC1CC(OC(C)C1OC(C)=O)OC1C(C)C(OC2OC(C)CC(C2OC(C)=O)N(C)C)C(C)CC2(CO2)C(=O)C(C)C(OC(C)=O)C(C)C(C)OC(=O)C1C
SPE01503204,CINNARAZINE,C1CN(CCN1C=CCc1ccccc1)C(c1ccccc1)c1ccccc1
SPE01503239,HYCANTHONE,CCN(CC)CCNc1ccc(CO)c2Sc3ccccc3C(=O)c12
SPE01505005,L-DEOXYALLIIN,NC(CSCC=C)C(O)=O
SPE01601020,DIETHYLTOLUAMIDE,CCN(CC)C(=O)c1cccc(C)c1
SPE00200701,BENZYLHYDRAZINE HYDROCHLORIDE,Cl.NNCc1ccccc1
SPE01502116,"1,2-DIMETHYLHYDRAZINE HYDROCHLORIDE",Cl.CNNC
SPE01502196,ETHOSUXIMIDE,CCC1(C)CC(=O)NC1=O
SPE01503276,ROXITHROMYCIN,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O
SPE01503918,CLOBETASOL PROPIONATE,CCC(=O)OC1(C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C)C(=O)CCl
SPE01504257,CARVEDILOL,COc1ccccc1OCCNCC(O)COc1cccc2nc3ccccc3c21
SPE01504263,ROSIGLITAZONE,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1
SPE01505317,CARMOFUR,CCCCCCNC(=O)N1C=C(F)C(=O)NC1=O
SPE01501153,SULOCTIDIL,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1
SPE01502197,PIPERIDOLATE HYDROCHLORIDE,Cl.CCN1CCCC(C1)OC(=O)C(c1ccccc1)c1ccccc1
SPE01502198,ANISINDIONE,COc1ccc(cc1)C1C(=O)c2ccccc2C1=O
SPE01502259,MORIN,Oc1ccc(c(O)c1)C1Oc2cc(O)cc(O)c2C(=O)C=1O
SPE01504268,LOSARTAN,CCCCc1nc(Cl)c(CO)n1Cc1ccc(cc1)c1ccccc1c1nnnn1
SPE01504273,MIGLITOL,OCCN1CC(O)C(O)C(O)C1CO
SPE01505111,THIOSTREPTON,CCC(C)C1NC2C=Cc3c(cc(nc3C2O)C(=O)OC(C)C2NC(=O)c3csc(n3)C(NC(=O)C3CSC(=N3)C(NC(=O)C(NC(=O)c3csc(n3)C3(CCC(=NC3c3csc2n3)c2scc(n2)C(=O)NC(=C)C(=O)NC(=C)C(N)=O)NC(=O)C(C)NC(=O)C(=C)NC(=O)C(C)NC1=O)C(C)O)=CC)C(C)(O)C(C)O)C(C)O
SPE01505337,ELAIDYLPHOSPHOCHOLINE,[O-]P(=O)(OCCCCCCCCC=CCCCCCCCC)OCC[N+](C)(C)C
SPE01500651,STRYCHNINE,O=C1CC2OCC=C3CN4CCC56C4CC3C2C5N1c1ccccc16
SPE01501139,PRAMOXINE HYDROCHLORIDE,Cl.CCCCOc1ccc(OCCCN2CCOCC2)cc1
SPE01501144,SULFADIMETHOXINE,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1
SPE01502150,CARBIDOPA,CC(Cc1ccc(O)c(O)c1)(NN)C(O)=O
SPE01502258,MONENSIN SODIUM (monensin A is shown),[Na+].[O-]C(=O)C(C)C(OC)C(C)C1OC2(CCC(C)(O2)C2CCC(CC)(O2)C2OC(CC2C)C2OC(O)(CC)C(C)CC2C)CC(O)C1C
SPE01504190,AVOBENZONE,COc1ccc(cc1)C(=O)CC(=O)c1ccc(cc1)C(C)(C)C
SPE01505008,CYCLOCYTIDINE HYDROCHLORIDE,Cl.OCC1OC2C(OC3=NC(=N)C=CN23)C1O
SPE02300165,AMIODARONE HYDROCHLORIDE,Cl.CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1
SPE01500428,NEOSTIGMINE BROMIDE,[BrH-].CN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C
SPE01501147,SULFAMONOMETHOXINE,COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1
SPE01501151,RANITIDINE,[O-][N+](=O)C=C(NC)NCCSCc1oc(CN(C)C)cc1
SPE01503009,BIOTIN,OC(=O)CCCCC1SCC2NC(=O)NC21
SPE01503115,VINPOCETINE,CCOC(=O)C1=CC2(CC)CCCN3CCc4c5ccccc5n1c4C32
SPE01503806,HOMIDIUM BROMIDE,[BrH-].CC[n+]1c2cc(N)ccc2c2ccc(N)cc2c1c1ccccc1
SPE01505208,CEFDINIR,Nc1scc(n1)C(=NO)C(=O)NC1C2SCC(C=C)=C(N2C1=O)C(O)=O
SPE01505315,6-AMINONICOTINAMIDE,NC(=O)c1ccc(N)nc1
SPE01500122,AMPHOTERICIN B,CC1OC(OC2CC3OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C(O)C(C)C=CC=CC=CC=CC=CC=CC=C2)CC(O)C3C(O)=O)C(O)C(N)C1O
SPE01500127,ANTHRALIN,Oc1cccc2Cc3cccc(O)c3C(=O)c12
SPE01500196,CLOMIPHENE CITRATE,CCN(CC)CCOc1ccc(cc1)C(=C(Cl)c1ccccc1)c1ccccc1.OC(=O)CC(O)(CC(O)=O)C(O)=O
SPE01501000,ETHAVERINE HYDROCHLORIDE,Cl.CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC
SPE01503002,BENZYL BENZOATE,O=C(OCc1ccccc1)c1ccccc1
SPE01503968,TACROLIMUS,COC1CC(CCC1O)C=C(C)C1OC(=O)C2CCCCN2C(=O)C(=O)C2(O)OC(C(CC(C)CC(C)=CC(CC=C)C(=O)CC(O)C1C)OC)C(CC2C)OC
SPE01504259,IRBESARTAN,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(cc1)c1ccccc1c1nnnn1
SPE01504260,LEVOFLOXACIN,CC1COc2c(N3CCN(C)CC3)c(F)cc3C(=O)C(=CN1c23)C(O)=O
SPE01500315,GENTIAN VIOLET,[ClH-].CN(C)c1ccc(cc1)C(c1ccc(cc1)N(C)C)=c1ccc(cc1)=[N+](C)C
SPE01500545,SULFACETAMIDE,CC(=O)NS(=O)(=O)c1ccc(N)cc1
SPE01500864,HARMALINE,COc1ccc2c3CCN=C(C)c3nc2c1
SPE01501121,MEMANTINE HYDROCHLORIDE,Cl.CC12CC3CC(C)(C1)CC(N)(C3)C2
SPE01502026,TRANEXAMIC ACID,NCC1CCC(CC1)C(O)=O
SPE01503059,FLOXURIDINE,OCC1OC(CC1O)N1C=C(F)C(=O)NC1=O
SPE01503111,CEFTRIAXONE SODIUM TRIHYDRATE,[Na+].[Na+].[O-]C(=O)C1N2C(SCC=1CSC1=NC(=O)C(=O)[N-]N1C)C(NC(=O)C(=NOC)c1csc(N)n1)C2=O
SPE01503926,LANSOPRAZOLE,Cc1c(CS(=O)c2nc3ccccc3n2)nccc1OCC(F)(F)F
SPE01501007,FENOTEROL HYDROBROMIDE,Br.CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1
SPE01501119,PROGLUMIDE,CCCN(CCC)C(=O)C(CCC(O)=O)NC(=O)c1ccccc1
SPE01503038,NICOTINYL ALCOHOL TARTRATE,OCc1cccnc1.OC(C(O)C(O)=O)C(O)=O
SPE01503919,CLOPAMIDE,CC1CCCC(C)N1NC(=O)c1ccc(Cl)c(c1)S(N)(=O)=O
SPE01504300,ORLISTAT,CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O
SPE01505207,CEFTIBUTEN,Nc1scc(n1)C(=CCC(O)=O)C(=O)NC1C2SCC=C(N2C1=O)C(O)=O
SPE01505311,DIBENZOYLMETHANE,O=C(CC(=O)c1ccccc1)c1ccccc1
SPE01505483,DOXORUBICIN,COc1cccc2c(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3c(=O)c12)C(=O)CO
SPE01501015,FLUFENAMIC ACID,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F
SPE01501135,NICARDIPINE HYDROCHLORIDE,Cl.[O-][N+](=O)c1cccc(c1)C1C(=C(C)NC(C)=C1C(=O)OCCN(C)Cc1ccccc1)C(=O)OC
SPE01502084,PROADIFEN HYDROCHLORIDE,Cl.CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1
SPE01503324,THIOTEPA,S=P(N1CC1)(N1CC1)N1CC1
SPE01503710,CLOPIDOGREL SULFATE,COC(=O)C(N1CCc2sccc2C1)c1ccccc1Cl.OS(O)(=O)=O
SPE01503818,BUPIVACAINE HYDROCHLORIDE,Cl.CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C
SPE01504401,PIOGLITAZONE HYDROCHLORIDE,Cl.CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1
SPE01505821,IRINOTECAN HYDROCHLORIDE,Cl.CCc1c2CN3C(=O)C4COC(=O)C(O)(CC)C=4C=C3c2nc2ccc(OC(=O)N3CCC(CC3)N3CCCCC3)cc21
SPE00201604,PYRROMYCIN,CCC1(O)CC(OC2CC(C(O)C(C)O2)N(C)C)c2c(O)c3c(=O)c4c(O)ccc(O)c4c(=O)c3cc2C1C(=O)OC
SPE01500531,SALICYL ALCOHOL,OCc1ccccc1O
SPE01501016,FENBENDAZOLE,COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2n1
SPE01502209,PHENETHYL CAFFEATE (CAPE),Oc1ccc(C=CC(=O)OCCc2ccccc2)cc1O
SPE01502255,SALICIN,OCC1OC(Oc2ccccc2CO)C(O)C(O)C1O
SPE01503070,MEFLOQUINE,OC(C1CCCCN1)c1cc(nc2c1cccc2C(F)(F)F)C(F)(F)F
SPE01504302,VALDECOXIB,Cc1onc(c2ccccc2)c1c1ccc(cc1)S(N)(=O)=O
SPE01504303,MOXIFLOXACIN HYDROCHLORIDE,Cl.COc1c(CN2CCC3CCCNC3C2)c(F)cc2C(=O)C(=CN(C3CC3)c12)C(O)=O
SPE01500549,SULFAMETHIZOLE,Cc1sc(NS(=O)(=O)c2ccc(N)cc2)nn1
SPE01500677,ALBUTEROL (+/-),CC(C)(C)NCC(O)c1ccc(O)c(CO)c1
SPE01503269,PERGOLIDE MESYLATE,CCCN1CC(CSC)CC2C1Cc1cnc3cccc2c13.CS(O)(=O)=O
SPE01503985,BROMPHENIRAMINE MALEATE,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1.OC(=O)C=CC(O)=O
SPE01505006,DIHYDROMYRISTICIN,CCCc1cc(OC)c2OCOc2c1
SPE01505336,VALERYL SALYCILATE,CCCCC(=O)Oc1ccccc1C(O)=O
SPE01505342,7-NITROINDAZOLE,[O-][N+](=O)c1cccc2cnnc21
SPE02300206,DIAZOXIDE,CC1NS(=O)(=O)c2cc(Cl)ccc2N=1
SPE01500515,PROPYLTHIOURACIL,CCCC1NC(=S)NC(=O)C=1
SPE01500557,TAMOXIFEN CITRATE,CCC(c1ccccc1)=C(c1ccccc1)c1ccc(OCCN(C)C)cc1.OC(=O)CC(O)(CC(O)=O)C(O)=O
SPE01503600,NIMODIPINE,[O-][N+](=O)c1cccc(c1)C1C(=C(C)NC(C)=C1C(=O)OC(C)C)C(=O)OCCOC
SPE01504171,VENLAFAXINE,Cl.COc1ccc(cc1)C(CN(C)C)C1(O)CCCCC1
SPE01505107,VALINOMYCIN,CC(C)C1NC(=O)C(C)OC(=O)C(NC(=O)C(OC(=O)C(NC(=O)C(C)OC(=O)C(NC(=O)C(OC(=O)C(NC(=O)C(C)OC(=O)C(NC(=O)C(OC1=O)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C
SPE01505145,ERIODYCTOL,Oc1cc(O)c2C(=O)CC(Oc2c1)c1ccc(O)c(O)c1
SPE01505324,BISSALICYL FUMARATE,OC(=O)c1ccccc1OC(=O)C=CC(=O)Oc1ccccc1C(O)=O
SPE02300161,AMOXAPINE,Clc1ccc2Oc3ccccc3N=C(N3CCNCC3)c2c1
SPE00330071,LINDANE,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
SPE01500206,COLISTIMETHATE SODIUM,[Na+].[Na+].[Na+].[Na+].[Na+].[O-]S(=O)(=O)CNCCC(NC(=O)CCCCC(C)C)C(=O)NC(C(C)O)C(=O)NC(CCNCS([O-])(=O)=O)C(=O)NC1CCNC(=O)C(NC(=O)C(CCNCS([O-])(=O)=O)NC(=O)C(CCNCS([O-])(=O)=O)NC(=O)C(NC(=O)C(NC(=O)C(CCNCS([O-])(=O)=O)NC1=O)C(C)CC)C(C)CC)C(C)O
SPE01500648,AZELAIC ACID,OC(=O)CCCCCCCC(O)=O
SPE01500756,NALIDIXIC ACID,CCN1C=C(C(O)=O)C(=O)c2ccc(C)nc12
SPE01500994,FLUPHENAZINE HYDROCHLORIDE,Cl.Cl.OCCN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1
SPE01501136,NERIIFOLIN,COC1C(O)C(C)OC(OC2CCC3(C)C(CCC4C3CCC3(C)C(CCC43O)C3COC(=O)C=3)C2)C1O
SPE01505338,L-ALANINOL,CC(N)CO
SPE02300253,"1R,2S-PHENYLPROPYLAMINE",CC(N)C(O)c1ccccc1
SPE00210031,PHENYLACETOHYDROXAMIC ACID,ONC(=O)Cc1ccccc1
