Supplier ID,Name,Canonical SMILES
BTB 06385,"4-[(dimethylamino)methylidene]-3-[(2-pyridylthio)methyl]-4,5-dihydro-1H-pyrazol-5-one",CN(C)C=c1c(=O)nnc1CSc1ccccn1
BTB 06409,"3-methyl-1-phenyl-4-propyl-1,6-dihydropyrano[2,3-c]pyrazol-6-one",CCCC1=CC(=O)Oc2n(nc(C)c12)c1ccccc1
BTB 06435,5-[(4-chlorophenyl)sulfonyl]-2-nitrophenol,[O-][N+](=O)c1ccc(cc1O)S(=O)(=O)c1ccc(Cl)cc1
BTB 06471,"4-(benzyloxy)phenyl 3,5-dichlorobenzene-1-sulfonate",Clc1cc(Cl)cc(c1)S(=O)(=O)Oc1ccc(OCc2ccccc2)cc1
BTB 06524,N2-(2-{[(2-oxoazepan-3-yl)amino]carbonyl}phenyl)thiophene-2-carboxamide,O=C1NCCCCC1NC(=O)c1ccccc1NC(=O)c1sccc1
BTB 06547,"2-(4-chlorophenyl)-5-(5-methyl-2-phenyl-2H-1,2,3-triazol-4-yl)-1,3,4-oxadiazole",Cc1nn(nc1c1oc(nn1)c1ccc(Cl)cc1)c1ccccc1
BTB 06587,3-nitro-2H-chromen-2-one,[O-][N+](=O)C1=Cc2ccccc2OC1=O
BTB 06714,N1-(2-pyridyl)-2-cyanoacetamide,O=C(CC#N)Nc1ccccn1
BTB 06752,"N2-(2,4-dichlorophenyl)pyrazine-2-carboxamide",Clc1ccc(NC(=O)c2cnccn2)c(Cl)c1
BTB 06795,"2,4-difluorophenyl4-{[(5-{[(dimethylamino)methylidene]amino}-1,3,4-thiadiazol-2-yl)thio]methyl}benzoate",CN(C)C=Nc1sc(SCc2ccc(cc2)C(=O)Oc2ccc(F)cc2F)nn1
BTB 06849,methyl 2-[benzyl(methylsulfonyl)amino]-4-chlorobenzoate,COC(=O)c1ccc(Cl)cc1N(Cc1ccccc1)S(C)(=O)=O
BTB 06909,N`1-(4-chlorobenzoyl)-2-nitrobenzene-1-carbohydrazide,[O-][N+](=O)c1ccccc1C(=O)NNC(=O)c1ccc(Cl)cc1
BTB 06939,"2-(2-bromo-5-methoxyphenyl)-5-(2-nitrophenyl)-1,3,4-oxadiazole",[O-][N+](=O)c1ccccc1c1oc(nn1)c1cc(OC)ccc1Br
BTB 06989,"2-(3,4-dichlorobenzyl)-6-methyl-2,3-dihydropyridazin-3-one",CC1C=CC(=O)N(Cc2ccc(Cl)c(Cl)c2)N=1
BTB 07042,"3-(tert-butyl)-1-phenyl-4,5-dihydro-1H-pyrazol-5-one",CC(C)(C)C1CC(=O)N(N=1)c1ccccc1
BTB 07096,n/a,Cc1ccc(cc1)S(=O)(=O)Oc1ccc(CC#N)cc1
BTB 07130,1-{1-[(4-chlorophenyl)sulfonyl]-1H-pyrrol-3-yl}ethan-1-one oxime,CC(=NO)c1ccn(c1)S(=O)(=O)c1ccc(Cl)cc1
BTB 07162,"6-[(2,5-dichlorophenyl)thio]pyridin-3-amine",Nc1ccc(Sc2cc(Cl)ccc2Cl)nc1
BTB 07186,6-(4-chloro-2-methylphenoxy)pyridin-3-amine,Cc1cc(Cl)ccc1Oc1ccc(N)cn1
BTB 07221,6-(4-chloro-2-cyclohexylphenoxy)pyridin-3-amine,Nc1ccc(Oc2ccc(Cl)cc2C2CCCCC2)nc1
BTB 07289,6-methyl-3-[(4-methylbenzyl)oxy]-2-nitropyridine,[O-][N+](=O)c1nc(C)ccc1OCc1ccc(C)cc1
BTB 07318,6-methyl-2-nitro-3-pyridyl 4-chlorobenzene-1-sulfonate,[O-][N+](=O)c1nc(C)ccc1OS(=O)(=O)c1ccc(Cl)cc1
BTB 07356,N1-[2-bromo-4-(trifluoromethyl)phenyl]acetamide,CC(=O)Nc1ccc(cc1Br)C(F)(F)F
BTB 07490,"2,6-dimethoxy-3-nitrobenzamide",[O-][N+](=O)c1ccc(OC)c(C(N)=O)c1OC
BTB 07522,"ethyl 4-[(5-amino-1,3,4-thiadiazol-2-yl)thio]-3-oxobutanoate",CCOC(=O)CC(=O)CSc1sc(N)nn1
BTB 07683,"3-bromo-2,6-dimethoxy-5-nitrobenzamide",[O-][N+](=O)c1cc(Br)c(OC)c(C(N)=O)c1OC
BTB 07819,"methyl 3-[(hydroxyiminomethyl)amino]-2,6-dimethoxybenzoate",COC(=O)c1c(OC)ccc(NC=NO)c1OC
BTB 07871,"N1-(2,2-diethoxyethyl)-N1-(4-fluorophenyl)-2,4-difluorobenzene-1-sulfonamide",CCOC(CN(c1ccc(F)cc1)S(=O)(=O)c1ccc(F)cc1F)OCC
BTB 07953,"pyrazine-2,3-dicarboxylic acid",OC(=O)c1nccnc1C(O)=O
BTB 08065,"4-[(2,5-dioxotetrahydro-1H-imidazol-4-yliden)methyl]phenyl4-chlorobenzene-1-sulfonate",Clc1ccc(cc1)S(=O)(=O)Oc1ccc(cc1)C=C1NC(=O)NC1=O
BTB 08155,4-benzhydryl-1-[(4-methylphenyl)sulfonyl]piperidine,Cc1ccc(cc1)S(=O)(=O)N1CCC(CC1)C(c1ccccc1)c1ccccc1
BTB 08182,"1-(3-chlorophenyl)-4-(4-methoxybenzylidene)-3-methyl-4,5-dihydro-1H-pyrazol-5-one",COc1ccc(cc1)C=c1c(C)nn(c1=O)c1cccc(Cl)c1
BTB 08213,"1-(4-methoxyphenyl)-2-thioxo-1,2,3,4-tetrahydropyrido[2,3-d]pyrimidin-4-one",COc1ccc(cc1)N1C(=S)NC(=O)c2cccnc12
BTB 08260,"3-(2-chloro-6-fluorobenzoyl)-1-(2-methoxyphenyl)-5,5-dimethyl-2-thioxohexahydropyrimidin-4-one",COc1ccccc1N1CC(C)(C)C(=O)N(C(=O)c2c(F)cccc2Cl)C1=S
BTB 08300,"5-amino-6-chloroisoindoline-1,3-dione",Nc1cc2c(=O)nc(=O)c2cc1Cl
BTB 08391,n/a,CCOC(=O)C1C=Nc2nc(SC)nn2C=1N
BTB 08461,"methyl 4-chloro-2-{[(3,4-dimethoxyphenyl)sulfonyl]amino}benzoate",COC(=O)c1ccc(Cl)cc1NS(=O)(=O)c1ccc(OC)c(OC)c1
BTB 08530,N`1-[1-(2-hydroxyphenyl)ethylidene]-3-methoxybenzene-1-carbohydrazide,COc1cccc(c1)C(=O)NN=C(C)c1ccccc1O
BTB 08580,"N`-{3-[(3,4-dichlorobenzyl)oxy]-2-pyridyl}-N,N-dimethyliminoformamide",CN(C)C=Nc1ncccc1OCc1ccc(Cl)c(Cl)c1
BTB 08631,dimethyl 3-amino-2-cyanopent-2-enedioate,COC(=O)CC(N)=C(C#N)C(=O)OC
BTB 08690,"N1-(2,5-dimethoxybenzyl)-2-(2-thienyl)acetamide",COc1ccc(OC)c(CNC(=O)Cc2sccc2)c1
BTB 08791,2-[({2-[(4-methylphenyl)thio]-3-pyridyl}carbonyl)amino]acetic acid,Cc1ccc(Sc2ncccc2C(=O)NCC(O)=O)cc1
BTB 08831,2-[(3-chloro-2-methylphenyl)thio]acetic acid,Cc1c(Cl)cccc1SCC(O)=O
BTB 08903,tert-butyl 2-[(4-chlorophenyl)sulfonyl]-2-methylpropanoate,CC(C)(C)OC(=O)C(C)(C)S(=O)(=O)c1ccc(Cl)cc1
BTB 08940,1-[(4-methylphenyl)sulfonyl]azepane,Cc1ccc(cc1)S(=O)(=O)N1CCCCCC1
BTB 09043,"3-methyl-4,6-diphenyl-6,7-dihydroisoxazolo[3,4-d]pyridazin-7-one",Cc1onc2C(=O)N(N=C(c3ccccc3)c12)c1ccccc1
BTB 09126,N`-hydroxy-N-(2-methylquinolin-4-yl)iminoformamide,Cc1cc(NC=NO)c2ccccc2n1
BTB 09186,3-methyl-1-(4-nitrophenyl)-1H-pyrazol-5-ol,[O-][N+](=O)c1ccc(cc1)n1nc(C)cc1O
BTB 09260,2-(3-methoxyphenyl)ethanohydrazide,COc1cccc(CC(=O)NN)c1
BTB 09301,"ethyl5-{[5-(ethoxycarbonyl)-3,4-dimethyl-1H-pyrrol-2-yl]methyl}-3,4-dimethyl-1H-pyrrole-2-carboxylate",CCOC(=O)c1nc(Cc2nc(c(C)c2C)C(=O)OCC)c(C)c1C
BTB 09317,"1-benzyl-4-hydroxy-5-oxo-2,5-dihydro-1H-pyrrole-3-carboxamide",NC(=O)C1CN(C2CCCCC2)C(=O)C=1O
BTB 09341,"N2,N2-diethyl-3,4,5-trimethyl-1H-pyrrole-2-carboxamide",CCN(CC)C(=O)c1nc(C)c(C)c1C
BTB 09413,2-(2-methoxyphenyl)-5-oxotetrahydrofuran-3-carboxylic acid,COc1ccccc1C1OC(=O)CC1C(O)=O
BTB 09538,2-(4-chlorophenoxy)-3-nitropyridine,[O-][N+](=O)c1cccnc1Oc1ccc(Cl)cc1
BTB 09574,1-(2-methoxy-4-nitrophenyl)pyrrolidine,[O-][N+](=O)c1ccc(N2CCCC2)c(OC)c1
BTB 09643,"4,6-dimethoxypyrimidin-2-amine",COc1cc(OC)nc(N)n1
BTB 09705,1-ethyl-2-methyl-4-nitro-1H-imidazole,[O-][N+](=O)c1cn(CC)c(C)n1
BTB 09791,"1-(4`-acetyl[1,1`-biphenyl]-4-yl)ethan-1-one",CC(=O)c1ccc(cc1)c1ccc(cc1)C(C)=O
BTB 09826,"pyrido[2,3-b]pyrazine-2,3-diol",Oc1nc2cccnc2nc1O
BTB 09891,"2,6-di(tert-butyl)benzo-1,4-quinone",CC(C)(C)c1cc(=O)cc(c1=O)C(C)(C)C
BTB 09936,di(2-thienyl)methanone oxime,ON=C(c1sccc1)c1sccc1
BTB 10004,"3,4-di(benzyloxy)furan-2,5-dicarboxylic acid",OC(=O)c1oc(C(O)=O)c(OCc2ccccc2)c1OCc1ccccc1
BTB 10040,7-hydroxy-2-propyl-4H-chromen-4-one,CCCC1Oc2cc(O)ccc2C(=O)C=1
BTB 10067,6-hexyl-7-hydroxy-4-methyl-2H-chromen-2-one,CCCCCCc1cc2C(C)=CC(=O)Oc2cc1O
BTB 10106,"1-[(4-methylphenyl)sulfonyl]-4,5-dihydro-1H-pyrazol-3-amine",Cc1ccc(cc1)S(=O)(=O)N1CCC(N)=N1
BTB 10145,3-acetyl-6-methylchroman-4-one,CC(=O)C1COc2ccc(C)cc2C1=O
BTB 10185,ethyl 7-hydroxy-9-oxo-9H-xanthene-2-carboxylate,CCOC(=O)c1ccc2Oc3ccc(O)cc3C(=O)c2c1
BTB 10205,N1-(5-methoxy-2-propylphenyl)acetamide,CCCc1ccc(OC)cc1NC(C)=O
BTB 10247,4-(4-butoxyphenyl)-4-oxobutanoic acid,CCCCOc1ccc(cc1)C(=O)CCC(O)=O
BTB 10314,"4-decyl-1,1`-biphenyl",CCCCCCCCCCc1ccc(cc1)c1ccccc1
BTB 10407,N2-[(4-methylpiperazino)methylidene]-3-chloro-5-(trifluoromethyl)pyridin-2-amine,CN1CCN(CC1)C=Nc1ncc(cc1Cl)C(F)(F)F
BTB 10447,"5-methyl[1,2,4]triazolo[1,5-a]pyrimidin-7-ol",CC1C=C(O)n2ncnc2N=1
BTB 10542,N1-phenyl-4-(2-phenyldiaz-1-enyl)aniline,N(c1ccccc1)c1ccc(cc1)N=Nc1ccccc1
BTB 10591,"dimethyl 6,6`-dinitro[1,1`-biphenyl]-2,2`-dicarboxylate",[O-][N+](=O)c1cccc(C(=O)OC)c1c1c(cccc1[N+]([O-])=O)C(=O)OC
BTB 10716,8-methyl-8-azabicyclo[3.2.1]octan-3-one oxime hydrochloride,Cl.CN1C2CCC1CC(C2)=NO
BTB 10830,2-(3-methylbenzoyl)benzoic acid,Cc1cccc(c1)C(=O)c1ccccc1C(O)=O
BTB 11052,"4-{4-[(2,4-dichlorobenzyl)oxy]-3-methoxyphenyl}-2-butanone oxime",COc1cc(CCC(C)=NO)ccc1OCc1ccc(Cl)cc1Cl
BTB 11188,"1,4-dicyclohexylbenzene",C1CCC(CC1)c1ccc(cc1)C1CCCCC1
BTB 11565,"4-hydroxy-1-methyl-3-phenyl-1,2-dihydroquinolin-2-one",CN1C(=O)C(=C(O)c2ccccc12)c1ccccc1
BTB 11842,"3-(9H-carbazol-9-yl)propane-1,2-diol",OCC(O)Cn1c2ccccc2c2ccccc12
BTB 12150,"N1-(4-{[(1,5-dimethyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazol-4-yl)amino]sulfonyl}phenyl)acetamide",CN1N(C(=O)C(NS(=O)(=O)c2ccc(NC(C)=O)cc2)=C1C)c1ccccc1
BTB 12322,1-amino-9H-fluoren-9-one,Nc1cccc2c3ccccc3C(=O)c12
BTB 12345,1-chloro-4-[2-(4-chlorophenoxy)ethoxy]benzene,Clc1ccc(OCCOc2ccc(Cl)cc2)cc1
BTB 12461,"3-amino-4-phenyl-2,5-dihydro-1H-pyrrole-2,5-dione",Nc1c(=O)nc(=O)c1c1ccccc1
BTB 12648,3-[9-(2-cyanoethyl)-9H-fluoren-9-yl]propanenitrile,N#CCCC1(CCC#N)c2ccccc2c2ccccc21
BTB 12784,"2,3-dihydro-1H-phenalen-1-one",O=C1CCc2cccc3cccc1c23
BTB 12840,"(7-bromo-2,3-dihydro-1,4-benzodioxin-6-yl)(phenyl)methanone",Brc1cc2OCCOc2cc1C(=O)c1ccccc1
BTB 12954,"1-(4-nitrophenyl)propane-1,2,3-triol",[O-][N+](=O)c1ccc(cc1)C(O)C(O)CO
BTB 12991,ethyl 5-hydroxy-2-methyl-1-phenyl-1H-indole-3-carboxylate,CCOC(=O)c1c(C)n(c2ccccc2)c2ccc(O)cc21
BTB 13004,1-bromoadamantane,BrC12CC3CC(CC(C3)C1)C2
BTB 13014,"N2-cyclohexyl-5-methyl-4,5-dihydro-1,3-thiazol-2-amine",CC1CN=C(NC2CCCCC2)S1
BTB 13026,"ethyl 2-(4-amino-3-methylphenyl)-3,3,3-trifluoro-2-hydroxypropanoate",CCOC(=O)C(O)(c1ccc(N)c(C)c1)C(F)(F)F
BTB 13411,N1-(2-chlorophenyl)-3-oxobutanamide,CC(=O)CC(=O)Nc1ccccc1Cl
BTB 13464,3-anilino-1-cyclopropyl-3-phenylpropan-1-one,O=C(CC(Nc1ccccc1)c1ccccc1)C1CC1
BTB 13546,2-(acetylamino)pentanedioic acid,CC(=O)NC(CCC(O)=O)C(O)=O
BTB 13663,"1,4-diiodo-2,5-dimethylbenzene",Cc1cc(I)c(C)cc1I
BTB 13761,"4-{[(2,4-dichlorobenzoyl)oxy]imino}-2,3,4,9-tetrahydro-1H-carbazole",Clc1ccc(c(Cl)c1)C(=O)ON=C1CCCc2nc3ccccc3c21
BTB 13826,"sodium2-[(1,1-dioxotetrahydro-1H-1lambda~6~-thiophen-3-yl)thio]acetate",[Na+].[O-]C(=O)CSC1CCS(=O)(=O)C1
BTB 13839,"2-(2,2,4,7-tetramethyl-1,2,3,4-tetrahydroquinolin-1-yl)ethan-1-ol",CC1CC(C)(C)N(CCO)c2cc(C)ccc12
BTB 14474,"N1-[2-(benzylideneamino)-1,2-diphenylethyl]benzamide",O=C(NC(C(N=Cc1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1
BTB 14558,"N2-(1,3,3-trimethylbicyclo[2.2.1]hept-2-yl)thiophene-2-carboxamide",CC12CCC(C1)C(C)(C)C2NC(=O)c1sccc1
BTB 14582,2-bromo-4-methylphenyl 4-cyanobenzene-1-sulfonate,Cc1ccc(OS(=O)(=O)c2ccc(cc2)C#N)c(Br)c1
BTB 14604,4-(2-methoxyphenyl)-1-(2-naphthylmethyl)piperidine,COc1ccccc1C1CCN(CC1)Cc1ccc2ccccc2c1
BTB 14792,benzyl 2-oxohexahydrocyclopropa[d]imidazole-1-carboxylate,O=C1NC2CC2N1C(=O)OCc1ccccc1
BTB 14947,"5,6,12,13-tetraazapentacyclo[6.6.1.1~3,10~.0~1,11~.0~3,7~]hexadeca-6,11-diene-4,14-dione",O=C1NN=C2C3CC4CC12CC1(C3)C(=O)NN=C41
BTB 15113,"1-hydroxy-2-phenyl-1,5,6,7-tetrahydro-4H-benzimidazol-4-one",On1c2CCCC(=O)c2nc1c1ccccc1
BTBG 00017,2-(benzylthio)propanoic acid,CC(SCc1ccccc1)C(O)=O
BTBG 00037,"1,10-diphenyldecane-1,10-dione",O=C(CCCCCCCCC(=O)c1ccccc1)c1ccccc1
BTBG 00061,1-phenyl-2-(tritylamino)ethan-1-one oxime,ON=C(CNC(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1
BTBG 00114,2-hydroxybicyclo[2.2.1]heptane-7-carboxylic acid,OC1CC2CCC1C2C(O)=O
BTBS 00035,"5-(4-hydroxy-3-methoxybenzylidene)imidazolidine-2,4-dione",COc1cc(ccc1O)C=C1NC(=O)NC1=O
BW 00083,(6-methoxy-4-quinolyl)(5-vinyl-1-azabicyclo[2.2.2]oct-2-yl)methylacetate,COc1ccc2nccc(C(OC(C)=O)C3CC4CCN3CC4C=C)c2c1
CD 00230,3-(4-methylpiperidino)-3-oxopropanenitrile,CC1CCN(CC1)C(=O)CC#N
CD 00508,"5-(3-bromo-4-methoxybenzylidene)-2-thioxohexahydropyrimidine-4,6-dione",COc1ccc(cc1Br)C=C1C(=O)NC(=S)NC1=O
CD 00622,"5-(1-naphthylmethylidene)-2-thioxohexahydropyrimidine-4,6-dione",O=C1NC(=S)NC(=O)C1=Cc1cccc2ccccc21
CD 00738,"3,5-di[(2-oxopropyl)thio]isothiazole-4-carbonitrile",CC(=O)CSc1snc(SCC(C)=O)c1C#N
CD 00977,4-[(4-methoxybenzylidene)amino]phenol,COc1ccc(cc1)C=Nc1ccc(O)cc1
CD 01085,"N-(3,4-dimethoxyphenethyl)-N`-[3-(trifluoromethyl)phenyl]thiourea",COc1ccc(CCNC(=S)Nc2cccc(c2)C(F)(F)F)cc1OC
CD 01404,N1-bicyclo[2.2.1]hept-5-en-2-yl-2-(3-pyridylcarbonyl)hydrazine-1-carbothioamide,O=C(NNC(=S)NC1CC2CC1C=C2)c1cccnc1
CD 01523,"methyl 2-(4,5-dimethoxy-2-nitrophenyl)acetate",[O-][N+](=O)c1cc(OC)c(OC)cc1CC(=O)OC
CD 01702,"1-(2,3,4,5,6-pentamethylphenyl)propan-1-one",CCC(=O)c1c(C)c(C)c(C)c(C)c1C
CD 01774,"4-(dimethylamino)benzene-1-carbohydrazide,80<90%",CN(C)c1ccc(cc1)C(=O)NN
CD 01869,"6,7-dimethoxy-1,4-dihydro-3H-isochromen-3-one",COc1cc2COC(=O)Cc2cc1OC
CD 01986,"N1-bicyclo[2.2.1]hept-5-en-2-yl-2-{2-[(2,6-dichlorobenzyl)thio]acetyl}hydrazine-1-carbothioamide",Clc1cccc(Cl)c1CSCC(=O)NNC(=S)NC1CC2CC1C=C2
CD 02053,"(2,5-dimethoxyphenyl)(3,4,5-trimethoxyphenyl)methanone",COc1ccc(OC)c(c1)C(=O)c1cc(OC)c(OC)c(OC)c1
CD 02162,1-{[(4-chlorobenzoyl)oxy]ethanimidoyl}-4-fluorobenzene,CC(=NOC(=O)c1ccc(Cl)cc1)c1ccc(F)cc1
CD 02345,"N-(2,6-dichlorophenyl)-N`-(5-methyl-3-phenylisoxazol-4-yl)urea",Cc1onc(c1NC(=O)Nc1c(Cl)cccc1Cl)c1ccccc1
CD 02460,2-[(4-fluoroanilino)carbonyl]-3-nitrobenzoic acid,[O-][N+](=O)c1cccc(C(O)=O)c1C(=O)Nc1ccc(F)cc1
CD 02574,N`1-(3-phenylprop-2-enylidene)-2-(1H-pyrrol-1-yl)benzene-1-carbohydrazide,O=C(NN=CC=Cc1ccccc1)c1ccccc1n1cccc1
CD 02784,"(2,3,4,5,6-pentamethylphenyl)methanol",Cc1c(C)c(C)c(CO)c(C)c1C
CD 02862,2-[(2-hydroxy-3-methoxyphenyl)methylene]-N-(3-methoxypropyl)hydrazine-1-carbothioamide,COCCCNC(=S)NN=Cc1cccc(OC)c1O
CD 02948,"2-cyano-3-(3,4,5-trimethoxyphenyl)prop-2-enethioamide",COc1cc(cc(OC)c1OC)C=C(C#N)C(N)=S
CD 03004,N-[bis(methylthio)methylene]benzenesulfonamide,CSC(SC)=NS(=O)(=O)c1ccccc1
CD 03187,"2-phenyl-1,2,4-triazaspiro[4.5]dec-3-ene-3-thiol",SC1=NC2(CCCCC2)NN1c1ccccc1
CD 03281,"1-(2,3,5,6-tetrachlorophenyl)-1H-pyrrole",Clc1cc(Cl)c(Cl)c(n2cccc2)c1Cl
CD 03417,"9-(2-hydroxy-3-methoxyphenyl)-3,3,6,6-tetramethyl-2,3,4,5,6,7,8,9-octahydro-1H-xanthene-1,8-dione",COc1cccc(C2C3C(=O)CC(C)(C)CC=3OC3CC(C)(C)CC(=O)C2=3)c1O
CD 03656,"ethyl 3-(3,4-dichloroanilino)-2-phenyl-3-(2-pyridyl)propanoate",CCOC(=O)C(C(Nc1ccc(Cl)c(Cl)c1)c1ccccn1)c1ccccc1
CD 03831,"1-(1,1,3,3,6-pentamethyl-7-nitro-2,3-dihydro-1H-inden-5-yl)-1H-pyrrole",[O-][N+](=O)c1c(C)c(cc2c1C(C)(C)CC2(C)C)n1cccc1
CD 04055,2-(benzylthio)acetic acid,OC(=O)CSCc1ccccc1
CD 04233,"3-[3,5-di(trifluoromethyl)anilino]propanenitrile",FC(F)(F)c1cc(NCCC#N)cc(c1)C(F)(F)F
CD 04305,"N1-(2,6-difluorophenyl)-2-[(2-aminophenyl)thio]acetamide",Nc1ccccc1SCC(=O)Nc1c(F)cccc1F
CD 04503,"2-methoxy-1,3-dinitro-5-(trifluoromethyl)benzene",[O-][N+](=O)c1cc(cc(c1OC)[N+]([O-])=O)C(F)(F)F
CD 04573,"1-{[(6-methyl-2-pyridyl)amino]methyl}pyrrolidine-2,5-dione",Cc1cccc(NCN2C(=O)CCC2=O)n1
CD 04652,"[4-(2,6-difluorobenzoyl)piperazino](2,6-difluorophenyl)methanone",Fc1cccc(F)c1C(=O)N1CCN(CC1)C(=O)c1c(F)cccc1F
CD 04828,"N1-(2-fluorophenyl)-2,2-dichloroacetamide",Fc1ccccc1NC(=O)C(Cl)Cl
CD 05034,"4-cyanophenyl 2,5-dimethoxybenzene-1-sulfonate",COc1ccc(OC)c(c1)S(=O)(=O)Oc1ccc(cc1)C#N
CD 05285,"N4-[2-(diethylamino)ethyl]-3-(2,6-dichlorophenyl)-5-methylisoxazole-4-carboxamide",CCN(CC)CCNC(=O)c1c(C)onc1c1c(Cl)cccc1Cl
CD 05439,N1-(2-{[3-(trifluoromethyl)benzyl]thio}phenyl)-2-chloro-6-fluorobenzamide,Fc1cccc(Cl)c1C(=O)Nc1ccccc1SCc1cccc(c1)C(F)(F)F
CD 05508,"N1-(2-chloro-6-fluorobenzyl)-2,5-dimethoxybenzene-1-sulfonamide",COc1ccc(OC)c(c1)S(=O)(=O)NCc1c(F)cccc1Cl
CD 05669,2-chloro-6-tetrahydro-1H-pyrrol-1-ylbenzonitrile,Clc1cccc(N2CCCC2)c1C#N
CD 06185,"1,3-dichloro-2-(prop-2-ynyloxy)benzene",Clc1cccc(Cl)c1OCC#C
CD 06290,"1-(3,5-dichlorophenyl)-1H-pyrrole",Clc1cc(Cl)cc(c1)n1cccc1
CD 06514,"N1-(2-aminophenyl)-2,3,4,5,6-pentamethylbenzene-1-sulfonamide",Cc1c(C)c(C)c(c(C)c1C)S(=O)(=O)Nc1ccccc1N
CD 06700,"N-[imino(2-thienyl)methyl]-3,5-bis(trifluoromethyl)benzenesulfonamide",FC(F)(F)c1cc(cc(c1)S(=O)(=O)NC(=N)c1sccc1)C(F)(F)F
CD 06876,"2-acetylphenyl 3-(2,6-dichlorophenyl)-5-methylisoxazole-4-carboxylate",CC(=O)c1ccccc1OC(=O)c1c(C)onc1c1c(Cl)cccc1Cl
CD 07402,"2,4-dichlorophenyl 2,6-dichlorobenzoate",Clc1ccc(OC(=O)c2c(Cl)cccc2Cl)c(Cl)c1
CD 07550,"N,N-di(2-chloro-6-fluorobenzyl)hydroxylamine",ON(Cc1c(F)cccc1Cl)Cc1c(F)cccc1Cl
CD 07694,"2-iodo-1,3,5-trimethylbenzene",Cc1cc(C)c(I)c(C)c1
CD 07894,"N1-(2,6-dibromo-4-methylphenyl)-2,2,2-trichloroacetamide",Cc1cc(Br)c(NC(=O)C(Cl)(Cl)Cl)c(Br)c1
CD 08003,"2-(2,4-dinitrophenoxy)ethan-1-ol",[O-][N+](=O)c1ccc(OCCO)c(c1)[N+]([O-])=O
CD 08091,"3,4-dichlorophenyl3-(2,6-dichlorophenyl)-5-methylisoxazole-4-carboxylate",Cc1onc(c2c(Cl)cccc2Cl)c1C(=O)Oc1ccc(Cl)c(Cl)c1
CD 08226,"2,5-diiodothiophene",Ic1sc(I)cc1
CD 08357,"5-bromo-4-(tert-butyl)-1,3-thiazol-2-amine hydrobromide",Br.CC(C)(C)c1nc(N)sc1Br
CD 08535,"2,2,2-trifluoroethyl3-(2,6-dichlorophenyl)-5-methylisoxazole-4-carboxylate",Cc1onc(c1C(=O)OCC(F)(F)F)c1c(Cl)cccc1Cl
CD 08646,N1-(3-chloro-4-fluorophenyl)-2-cyano-3-(dimethylamino)acrylamide,CN(C)C=C(C#N)C(=O)Nc1ccc(F)c(Cl)c1
CD 08705,[3-(2-chloro-6-fluorophenyl)-5-methylisoxazol-4-yl](4-fluorophenyl)methanone,Cc1onc(c1C(=O)c1ccc(F)cc1)c1c(F)cccc1Cl
CD 08776,phenyl 3-(2-chloro-6-fluorophenyl)-5-methylisoxazole-4-carboxylate,Cc1onc(c2c(F)cccc2Cl)c1C(=O)Oc1ccccc1
CD 09130,"1,2,3-tri(methylthio)-5-(trifluoromethyl)benzene",CSc1cc(cc(SC)c1SC)C(F)(F)F
CD 09292,3-methyl-4-phenyl-1H-pyrazole,Cc1nncc1c1ccccc1
CD 09519,"N-methyl-N-(4-oxo-3,4-dihydroquinazolin-3-yl)-N`-phenylurea",CN(N1C=Nc2ccccc2C1=O)C(=O)Nc1ccccc1
CD 09637,"1,3,5-trimethyl-4-nitro-1H-pyrazole",[O-][N+](=O)c1c(C)nn(C)c1C
CD 09766,1-(5-methyl-1-phenyl-1H-pyrazol-4-yl)ethan-1-one,CC(=O)c1cnn(c2ccccc2)c1C
CD 09895,"N3-(1,3,5-trimethyl-1H-pyrazol-4-yl)-2,5-dichlorothiophene-3-sulfonamide",Cn1nc(C)c(NS(=O)(=O)c2cc(Cl)sc2Cl)c1C
CD 09963,"2-chloro-6-[(2,2-dimethoxyethyl)amino]benzonitrile",COC(CNc1cccc(Cl)c1C#N)OC
CD 10028,methylN-cyano-4-(5-nitropyridin-2-yl)tetrahydropyrazine-1(2H)-carbimidothioate,[O-][N+](=O)c1ccc(nc1)N1CCN(CC1)C(SC)=NC#N
CD 10174,"2-methyl-5-oxocyclopent-1-enyl2,4-dichloro-5-methylbenzene-1-sulfonate",CC1CCC(=O)C=1OS(=O)(=O)c1cc(C)c(Cl)cc1Cl
CD 10348,N-{[1-(3-chloro-2-cyanophenyl)-4-piperidyl]carbonyl}-N`-(4-chlorophenyl)urea,Clc1ccc(NC(=O)NC(=O)C2CCN(CC2)c2cccc(Cl)c2C#N)cc1
CD 10636,"4-[1-(2,4-dichlorophenyl)-5-methyl-1H-1,2,3-triazol-4-yl]pyrimidin-2-amine",Cc1n(nnc1c1ccnc(N)n1)c1ccc(Cl)cc1Cl
CD 10758,"N1-(2,4-difluorobenzyl)-3-(trifluoromethyl)benzene-1-sulfonamide",Fc1ccc(CNS(=O)(=O)c2cccc(c2)C(F)(F)F)c(F)c1
CD 11020,"1,3-dimethyl-4-[2-(4-methylphenyl)diaz-1-enyl]-1H-pyrazol-5-ol",Cn1nc(C)c(N=Nc2ccc(C)cc2)c1O
